Year,County,Hospital,OSHPDID,Surgery,# of Cases (ICD 9),# of Cases (ICD 10),LONGITUDE,LATITUDE
2014,San Diego,Scripps Mercy Hospital,106370744,Rectum,38,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Prostate,123,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Pancreas,2,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Lung,30,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Liver,5,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Breast,181,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Brain,9,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Bladder,24,,-117.1609,32.75128
2014,San Diego,Scripps Mercy Hospital,106370744,Colon,112,,-117.1609,32.75128
2014,San Diego,Palomar Health Downtown Campus,106370755,Stomach,4,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Rectum,7,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Prostate,130,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Lung,7,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Colon,33,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Breast,119,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Brain,11,,-117.07585,33.12622
2014,San Diego,Palomar Health Downtown Campus,106370755,Bladder,17,,-117.07585,33.12622
2014,San Diego,Paradise Valley Hospital,106370759,Rectum,1,,-117.0830382,32.6863293
2014,San Diego,Paradise Valley Hospital,106370759,Colon,4,,-117.0830382,32.6863293
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Stomach,7,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Rectum,17,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Prostate,3,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Pancreas,1,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Lung,17,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Liver,7,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Esophagus,4,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Colon,38,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Breast,247,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Brain,19,,-117.22279,32.88506
2014,San Diego,Scripps Memorial Hospital – La Jolla,106370771,Bladder,1,,-117.22279,32.88506
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Stomach,2,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Rectum,12,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Pancreas,1,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Lung,8,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Colon,34,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Breast,70,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Brain,7,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Bladder,4,,-117.29027,33.18394
2014,San Diego,Tri-City Medical Center – Oceanside,106370780,Prostate,21,,-117.29027,33.18394
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Stomach,15,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Prostate,89,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Pancreas,24,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Lung,46,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Liver,49,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Esophagus,13,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Colon,76,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Breast,310,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Brain,86,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Bladder,18,,-117.16498,32.75387
2014,San Diego,UC San Diego Health System – Hillcrest Medical Center,106370782,Rectum,39,,-117.16498,32.75387
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Stomach,4,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Rectum,10,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Prostate,2,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Lung,12,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Esophagus,2,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Colon,32,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Breast,158,,-117.02488,32.61909
2014,San Diego,Sharp Chula Vista Medical Center,106370875,Brain,13,,-117.02488,32.61909
2014,San Diego,Pomerado Hospital,106370977,Rectum,1,,-117.05784,32.99563
2014,San Diego,Pomerado Hospital,106370977,Colon,9,,-117.05784,32.99563
2014,San Diego,Pomerado Hospital,106370977,Breast,60,,-117.05784,32.99563
2014,San Diego,Scripps Green Hospital,106371256,Stomach,2,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Rectum,11,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Prostate,31,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Pancreas,3,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Lung,26,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Liver,10,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Esophagus,1,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Colon,57,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Breast,319,,-117.2419,32.89654
2014,San Diego,Scripps Green Hospital,106371256,Brain,8,,-117.2419,32.89654
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Stomach,1,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Rectum,3,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Prostate,1,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Pancreas,1,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Liver,1,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Colon,32,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Breast,114,,-117.28495,33.0363
2014,San Diego,Scripps Memorial Hospital – Encinitas,106371394,Brain,8,,-117.28495,33.0363
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Lung,40,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Stomach,6,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Rectum,30,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Prostate,30,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Pancreas,31,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Liver,33,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Esophagus,4,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Colon,36,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Breast,177,,-122.44289,37.78274
2014,San Francisco,Kaiser Foundation Hospital – San Francisco,106380857,Bladder,4,,-122.44289,37.78274
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Stomach,11,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Rectum,41,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Prostate,4,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Pancreas,57,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Lung,28,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Liver,32,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Esophagus,8,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Colon,64,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Breast,289,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Pacific Campus,106380929,Brain,9,,-122.43102,37.79149
2014,San Francisco,California Pacific Medical Center – Davies Campus,106380933,Colon,2,,-122.43465,37.7691
2014,San Francisco,California Pacific Medical Center – Davies Campus,106380933,Breast,51,,-122.43465,37.7691
2014,San Francisco,California Pacific Medical Center – Davies Campus,106380933,Brain,16,,-122.43465,37.7691
2014,San Francisco,San Francisco General Hospital,106380939,Stomach,3,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Rectum,9,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Prostate,6,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Pancreas,3,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Lung,10,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Esophagus,1,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Colon,25,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Breast,53,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Brain,5,,-122.40637,37.75657
2014,San Francisco,San Francisco General Hospital,106380939,Bladder,1,,-122.40637,37.75657
2014,San Francisco,Saint Francis Memorial Hospital,106380960,Stomach,3,,-122.41695,37.78917
2014,San Francisco,Saint Francis Memorial Hospital,106380960,Lung,8,,-122.41695,37.78917
2014,San Francisco,Saint Francis Memorial Hospital,106380960,Colon,7,,-122.41695,37.78917
2014,San Francisco,Saint Francis Memorial Hospital,106380960,Breast,4,,-122.41695,37.78917
2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Stomach,1,,-122.42052,37.74799
2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Rectum,1,,-122.42052,37.74799
2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Colon,8,,-122.42052,37.74799
2014,San Francisco,California Pacific Medical Center – St. Luke’s Campus,106380964,Breast,4,,-122.42052,37.74799
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Stomach,1,,-122.45441,37.77408
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Pancreas,1,,-122.45441,37.77408
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Lung,7,,-122.45441,37.77408
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Colon,9,,-122.45441,37.77408
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Breast,52,,-122.45441,37.77408
2014,San Francisco,"Saint Mary’s Medical Center, San Francisco",106380965,Bladder,1,,-122.45441,37.77408
2014,San Francisco,UC San Francisco Medical Center,106381154,Stomach,35,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Rectum,57,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Prostate,237,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Pancreas,32,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Lung,70,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Liver,105,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Esophagus,15,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Colon,60,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Breast,379,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Brain,321,,-122.4576564,37.7635148
2014,San Francisco,UC San Francisco Medical Center,106381154,Bladder,49,,-122.4576564,37.7635148
2014,San Francisco,Chinese Hospital,106382715,Stomach,8,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Rectum,6,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Prostate,1,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Pancreas,1,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Liver,2,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Colon,24,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Breast,23,,-122.40926,37.79565
2014,San Francisco,Chinese Hospital,106382715,Bladder,1,,-122.40926,37.79565
2014,San Joaquin,Dameron Hospital,106390846,Stomach,1,,-121.30061,37.9613
2014,San Joaquin,Dameron Hospital,106390846,Rectum,2,,-121.30061,37.9613
2014,San Joaquin,Dameron Hospital,106390846,Lung,3,,-121.30061,37.9613
2014,San Joaquin,Dameron Hospital,106390846,Colon,8,,-121.30061,37.9613
2014,San Joaquin,Dameron Hospital,106390846,Breast,6,,-121.30061,37.9613
2014,San Joaquin,Lodi Memorial Hospital,106390923,Rectum,3,,-121.2859,38.12146
2014,San Joaquin,Lodi Memorial Hospital,106390923,Lung,1,,-121.2859,38.12146
2014,San Joaquin,Lodi Memorial Hospital,106390923,Colon,10,,-121.2859,38.12146
2014,San Joaquin,Lodi Memorial Hospital,106390923,Breast,33,,-121.2859,38.12146
2014,San Joaquin,Lodi Memorial Hospital,106390923,Bladder,2,,-121.2859,38.12146
2014,San Joaquin,Lodi Memorial Hospital,106390923,Prostate,9,,-121.2859,38.12146
2014,San Joaquin,San Joaquin General Hospital,106391010,Stomach,5,,-121.28918,37.88594
2014,San Joaquin,San Joaquin General Hospital,106391010,Rectum,6,,-121.28918,37.88594
2014,San Joaquin,San Joaquin General Hospital,106391010,Lung,2,,-121.28918,37.88594
2014,San Joaquin,San Joaquin General Hospital,106391010,Breast,26,,-121.28918,37.88594
2014,San Joaquin,San Joaquin General Hospital,106391010,Colon,15,,-121.28918,37.88594
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Stomach,5,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Rectum,8,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Pancreas,3,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Lung,33,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Liver,7,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Esophagus,1,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Colon,44,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Breast,90,,-121.2891,37.97075
2014,San Joaquin,Saint Joseph’s Medical Center of Stockton,106391042,Brain,9,,-121.2891,37.97075
2014,San Joaquin,Sutter Tracy Community Hospital,106391056,Colon,4,,-121.43482,37.74366
2014,San Joaquin,Sutter Tracy Community Hospital,106391056,Breast,28,,-121.43482,37.74366
2014,San Joaquin,Doctors Hospital of Manteca,106392287,Rectum,3,,-121.19818,37.80118
2014,San Joaquin,Doctors Hospital of Manteca,106392287,Colon,17,,-121.19818,37.80118
2014,San Joaquin,Doctors Hospital of Manteca,106392287,Breast,43,,-121.19818,37.80118
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Stomach,4,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Rectum,21,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Prostate,2,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Lung,51,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Esophagus,6,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Colon,49,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Breast,159,,-121.24612,37.79751
2014,San Joaquin,Kaiser Foundation Hospital – Manteca,106394009,Bladder,3,,-121.24612,37.79751
2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Stomach,2,,-120.59147,35.11369
2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Pancreas,1,,-120.59147,35.11369
2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Lung,2,,-120.59147,35.11369
2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Esophagus,1,,-120.59147,35.11369
2014,San Luis Obispo,Marian Regional Medical Center – Arroyo Grande,106400466,Colon,12,,-120.59147,35.11369
2014,San Luis Obispo,French Hospital Medical Center,106400480,Rectum,1,,-120.64977,35.27801
2014,San Luis Obispo,French Hospital Medical Center,106400480,Prostate,19,,-120.64977,35.27801
2014,San Luis Obispo,French Hospital Medical Center,106400480,Lung,7,,-120.64977,35.27801
2014,San Luis Obispo,French Hospital Medical Center,106400480,Colon,9,,-120.64977,35.27801
2014,San Luis Obispo,French Hospital Medical Center,106400480,Breast,9,,-120.64977,35.27801
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Stomach,1,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Rectum,1,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Prostate,19,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Pancreas,1,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Lung,7,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Colon,11,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Breast,25,,-120.66576,35.29105
2014,San Luis Obispo,Sierra Vista Regional Medical Center,106400524,Brain,22,,-120.66576,35.29105
2014,San Luis Obispo,Twin Cities Community Hospital,106400548,Rectum,4,,-120.71967,35.5543
2014,San Luis Obispo,Twin Cities Community Hospital,106400548,Prostate,11,,-120.71967,35.5543
2014,San Luis Obispo,Twin Cities Community Hospital,106400548,Colon,11,,-120.71967,35.5543
2014,San Luis Obispo,Twin Cities Community Hospital,106400548,Breast,58,,-120.71967,35.5543
2014,San Mateo,San Mateo Medical Center,106410782,Stomach,2,,-122.29951,37.53017
2014,San Mateo,San Mateo Medical Center,106410782,Rectum,2,,-122.29951,37.53017
2014,San Mateo,San Mateo Medical Center,106410782,Lung,1,,-122.29951,37.53017
2014,San Mateo,San Mateo Medical Center,106410782,Esophagus,1,,-122.29951,37.53017
2014,San Mateo,San Mateo Medical Center,106410782,Colon,9,,-122.29951,37.53017
2014,San Mateo,San Mateo Medical Center,106410782,Breast,70,,-122.29951,37.53017
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Stomach,5,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Rectum,2,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Lung,7,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Esophagus,1,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Colon,23,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Breast,100,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Brain,156,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106410804,Bladder,1,,-122.2232,37.48948
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Stomach,6,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Rectum,5,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Pancreas,4,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Lung,18,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Liver,1,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Colon,34,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Breast,100,,-122.43837,37.65806
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,Bladder,3,,-122.43837,37.65806
2014,San Mateo,Seton Medical Center,106410817,Stomach,1,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Rectum,3,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Colon,12,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Breast,45,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Brain,1,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Lung,1,,-122.47283,37.68172
2014,San Mateo,Seton Medical Center,106410817,Bladder,2,,-122.47283,37.68172
2014,San Mateo,Peninsula Medical Center,106410852,Stomach,2,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Rectum,16,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Prostate,6,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Pancreas,7,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Lung,16,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Liver,13,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Esophagus,1,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Colon,41,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Breast,263,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Brain,7,,-122.3832465,37.5944692
2014,San Mateo,Peninsula Medical Center,106410852,Bladder,2,,-122.3832465,37.5944692
2014,San Mateo,Sequoia Hospital,106410891,Stomach,1,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Rectum,5,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Prostate,23,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Lung,6,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Liver,2,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Colon,14,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Breast,31,,-122.25377,37.48129
2014,San Mateo,Sequoia Hospital,106410891,Bladder,2,,-122.25377,37.48129
2014,San Mateo,Menlo Park Surgical Hospital,106414018,Breast,49,,-122.16212,37.45797
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,Colon,1,,-122.22463,37.48967
2014,San Mateo,Kaiser Foundation Hospital – Redwood City,106414139,Brain,3,,-122.22463,37.48967
2014,Santa Barbara,Goleta Valley Cottage Hospital,106420483,Breast,14,,-119.80929,34.43336
2014,Santa Barbara,Lompoc Valley Medical Center,106420491,Rectum,2,,-120.4396497,34.639252
2014,Santa Barbara,Lompoc Valley Medical Center,106420491,Colon,13,,-120.4396497,34.639252
2014,Santa Barbara,Lompoc Valley Medical Center,106420491,Breast,11,,-120.4396497,34.639252
2014,Santa Barbara,Marian Regional Medical Center,106420493,Stomach,1,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Rectum,3,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Prostate,14,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Lung,4,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Colon,32,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Breast,152,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Brain,6,,-120.41338,34.95198
2014,Santa Barbara,Marian Regional Medical Center,106420493,Bladder,1,,-120.41338,34.95198
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Stomach,2,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Rectum,9,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Prostate,4,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Pancreas,7,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Lung,34,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Liver,7,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Esophagus,1,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Colon,48,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Breast,180,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Brain,17,,-119.72318,34.42943
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,Bladder,2,,-119.72318,34.42943
2014,Santa Clara,Regional Medical of San Jose,106430705,Rectum,5,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Stomach,2,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Prostate,2,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Lung,5,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Liver,2,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Breast,47,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Brain,9,,-121.84837,37.36332
2014,Santa Clara,Regional Medical of San Jose,106430705,Colon,22,,-121.84837,37.36332
2014,Santa Clara,El Camino Hospital,106430763,Stomach,5,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Rectum,18,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Prostate,43,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Pancreas,4,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Lung,25,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Liver,6,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Colon,67,,-122.07801,37.36779
2014,Santa Clara,El Camino Hospital,106430763,Breast,119,,-122.07801,37.36779
